Portfolio Manager,Month,Year,Table Index,Company Name,Clients (Domestic PF/EPFO),Clients (Domestic Corporates),Clients (Domestic Non-Corporates),Clients (Foreign Non-Residents),Clients (Foreign FPI),Clients (Foreign Others),AUM (Domestic PF/EPFO),AUM (Domestic Corporates),AUM (Domestic Non-Corporates),AUM (Foreign Non-Residents),AUM (Foreign FPI),AUM (Foreign Others)
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 4,3,Advisory Service,NO,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 5,No. of unique Clients as on last day of the month,0,49,491,41,0,0,581,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 5,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,146.94,599.18,90.62,0,0,836.74,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 7,,"Inflow during the month
(in INR crores)","Outflow during the month
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the month
(in INR crores)","Inflow during the FY since April 01 to May 2023
(in INR crores)","Outflow during the FY since April 01 to May 2023
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the FY since April 01 to May 2023
(in INR crores)",,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 7,2POINT2 Long Term Value Fund,9.32,4.29,5.03,21.93,10.99,10.94,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 7,Total,9.32,4.29,5.03,21.93,10.99,10.94,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 8,1,Sales in the month (in INR crores),37.62,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 8,2,Purchase in the month (in INR crores),14.86,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 8,3,Portfolio Turnover Ratio = (Higher of Purchase or Sales in the month/ Average AUM),0.05,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 9,2POINT2 Long Term Value Fund,836.74,11.04,28.14,0.05,0.44,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 9,SANDPBSE500TRI,,3.78,12.85,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 9,Total,836.74,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 10,No. of unique Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 10,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 12,"Inflow during the month
(in INR crores)","Outflow during the month
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the month
(in INR crores)","Inflow during the FY since April 01 to May 2023
(in INR crores)","Outflow during the FY since April 01 to May 2023
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the FY since April 01 to May 2023
(in INR crores)",,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 12,0,0,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 13,1,Sales in the month (in INR crores),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 13,2,Purchase in the month (in INR crores),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 13,3,Portfolio Turnover Ratio = (Higher of Purchase or Sales in the month/ Average AUM),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 15,No. of Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 15,Value of the Assets for which Advisory Services are being given (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Domestic - PF/ EPFO,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Domestic Corporates,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Domestic Non-Corporates,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Foreign - NR,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Foreign - FPI,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Foreign - Others,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2023,Table 16,Total,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,2POINT2 CAPITAL ADVISORS LLP,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,INP000005190,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,2016-06-30,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,"D-907, Oberoi Splendor, Opp. Majas Depot,,J.V. Link Road, Andheri East,MUMBAI,MUMBAI,MAHARASHTRA,INDIA,400060",,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,Amit Mantri,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,--02269402358,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,Bhavit Kirit Visaria,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,574,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,631.31000,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,2POINT2 CAPITAL ADVISORS LLP,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,INP000005190,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,2016-06-30,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,"D-907, Oberoi Splendor, Opp. Majas Depot,,J.V. Link Road, Andheri East,MUMBAI,MUMBAI,MAHARASHTRA,INDIA,400060",,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,Amit Mantri,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,--02269402358,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,Bhavit Kirit Visaria,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,574,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 1,631.31000,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 2,No. of unique Clients as on last day of the month,0,47,490,37,0,0,574,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 2,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,107.78,458.08,65.45,0,0,631.31,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 3,Discretionary,581.27,0,0,0,0,0,0,0,0,27.3,22.74,631.31
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 3,Non-Discretionary,0,0,0,0,0,0,0,0,0,0,0,0
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 3,,0,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 4,1,Discretionary Service,YES,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 4,2,Non-Discretionary Service,NO,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 4,3,Advisory Service,NO,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 5,No. of unique Clients as on last day of the month,0,47,490,37,0,0,574,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 5,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,107.78,458.08,65.45,0,0,631.31,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 5,No. of unique Clients as on last day of the month,0,47,490,37,0,0,574,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 5,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,107.78,458.08,65.45,0,0,631.31,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 7,,"Inflow during the month
(in INR crores)","Outflow during the month
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the month
(in INR crores)","Inflow during the FY since April 01 to May 2022
(in INR crores)","Outflow during the FY since April 01 to May 2022
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the FY since April 01 to May 2022
(in INR crores)",,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 7,2POINT2 Long Term Value Fund,6.43,3.71,2.72,14.96,9.52,5.44,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 7,2POINT2 Long Term Value Fund,6.43,3.71,2.72,14.96,9.52,5.44,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 7,Total,6.43,3.71,2.72,14.96,9.52,5.44,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 7,Total,6.43,3.71,2.72,14.96,9.52,5.44,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 8,1,Sales in the month (in INR crores),11.01,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 8,2,Purchase in the month (in INR crores),33.47,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 8,3,Portfolio Turnover Ratio = (Higher of Purchase or Sales in the month/ Average AUM),0.05,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 9,2POINT2 Long Term Value Fund,631.31,-4.7,8.39,0.05,0.83,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 9,NSE NIFTY 500_TRI,,-4.23,8.08,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 9,2POINT2 Long Term Value Fund,631.31,-4.7,8.39,0.05,0.83,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 9,NSE NIFTY 500_TRI,,-4.23,8.08,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 9,Total,631.31,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 9,Total,631.31,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 10,No. of unique Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 10,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 10,No. of unique Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 10,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 12,"Inflow during the month
(in INR crores)","Outflow during the month
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the month
(in INR crores)","Inflow during the FY since April 01 to May 2022
(in INR crores)","Outflow during the FY since April 01 to May 2022
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the FY since April 01 to May 2022
(in INR crores)",,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 12,0,0,0,0,0,0,0,0,0,0,0,0,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 13,1,Sales in the month (in INR crores),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 13,2,Purchase in the month (in INR crores),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 13,3,Portfolio Turnover Ratio = (Higher of Purchase or Sales in the month/ Average AUM),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 15,No. of Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 15,Value of the Assets for which Advisory Services are being given (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 15,No. of Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 15,Value of the Assets for which Advisory Services are being given (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Domestic - PF/ EPFO,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Domestic Corporates,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Domestic Non-Corporates,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Foreign - NR,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Foreign - FPI,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Foreign - Others,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2022,Table 16,Total,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,2POINT2 CAPITAL ADVISORS LLP,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,INP000005190,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,2016-06-30,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,"D-907, Oberoi Splendor, Opp. Majas Depot,,J.V. Link Road, Andheri East,MUMBAI,MUMBAI,MAHARASHTRA,INDIA,400060",,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,Amit Mantri,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,--02269402358,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,Bhavit Kirit Visaria,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,564,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 1,628.64000,,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 2,No. of unique Clients as on last day of the month,0,49,482,33,0,0,564,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 2,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,102.77,468,57.87,0,0,628.64,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 3,Discretionary,581.97,0,0,0,0,0,0,0,0,42.75,3.92,628.64
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 3,Non-Discretionary,0,0,0,0,0,0,0,0,0,0,0,0
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 3,,0,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 4,1,Discretionary Service,YES,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 4,2,Non-Discretionary Service,NO,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 4,3,Advisory Service,NO,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 5,No. of unique Clients as on last day of the month,0,49,482,33,0,0,564,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 5,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,102.77,468,57.87,0,0,628.64,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 7,,"Inflow during the month
(in INR crores)","Outflow during the month
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the month
(in INR crores)","Inflow during the FY since April 01 to May 2021
(in INR crores)","Outflow during the FY since April 01 to May 2021
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the FY since April 01 to May 2021
(in INR crores)",,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 7,2POINT2 Long Term Value Fund,-3.52,7.41,-3.52,13.39,15.27,-1.88,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 7,Total,3.89,7.41,-3.52,13.39,15.27,-1.88,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 8,1,Sales in the month (in INR crores),32.97,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 8,2,Purchase in the month (in INR crores),27.66,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 8,3,Portfolio Turnover Ratio = (Higher of Purchase or Sales in the month/ Average AUM),0.05,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 9,2Point2 Long Term Value Fund,628.64,6.62,64.72,0.05,0.86,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 9,NSE NIFTY 500_TRI,,7.11,70.76,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 9,Total,628.64,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 10,No. of unique Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 10,Assets under Management (AUM) as on last day of the month (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 12,"Inflow during the month
(in INR crores)","Outflow during the month
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the month
(in INR crores)","Inflow during the FY since April 01 to May 2021
(in INR crores)","Outflow during the FY since April 01 to May 2021
(in INR crores)","Net Inflow (+ve)/ Outflow (-ve) during the FY since April 01 to May 2021
(in INR crores)",,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 12,0,0,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 13,1,Sales in the month (in INR crores),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 13,2,Purchase in the month (in INR crores),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 13,3,Portfolio Turnover Ratio = (Higher of Purchase or Sales in the month/ Average AUM),0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 15,No. of Clients as on last day of the month,0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 15,Value of the Assets for which Advisory Services are being given (Amount in INR crores),0,0,0,0,0,0,0,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Domestic - PF/ EPFO,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Domestic Corporates,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Domestic Non-Corporates,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Foreign - NR,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Foreign - FPI,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Foreign - Others,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2021,Table 16,Total,0,0,0,0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,,,,Equity,Debt,Equity Derivative,Mutual Funds,Others,Total,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,(Rs. In Crores),,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,1,Individual Resident,502,263.54,0.0,0.0,0.0,0.0,18.67,0.08,282.29,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,2,Individual Non-Resident,28,21.31,0.0,0.0,0.0,0.0,1.16,0.0,22.47,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,3,Corporate Resident,42,46.09,0.0,0.0,0.0,0.0,3.27,0.01,49.37,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,4,Corporate Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 1,5,Corporate FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 2,6.298,7.406,0.021,-1.3,0.0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,,,,Equity,Debt,Equity Derivative,Mutual Funds,Others,Total,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,(Rs. In Crores),,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,1,Individual Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,2,Individual Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,3,Corporate Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,4,Corporate Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 3,5,Corporate FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 4,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 5,1,Value of Asset for which Advisory Services are being given (Amount in crores),0.0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 5,2,Total No. of Individual Clients,0.0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 5,3,Total No. of Corporates,0.0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 6,1,Individual Complaints Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 6,2,Individual Complaints Non-Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 6,3,Corporate Complaints Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 6,4,Corporate Complaints Non-Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2020,Table 6,5,Corporate Complaints FII Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,,,,Equity,Debt,Equity Derivative,Mutual Funds,Others,Total,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,(Rs. In Crores),,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,1,Individual Resident,310,122.56,0.0,0.0,0.0,0.0,18.89,1.75,143.20,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,2,Individual Non-Resident,17,9.72,0.0,0.0,0.0,0.0,1.48,0.06,11.26,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,3,Corporate Resident,17,16.56,0.0,0.0,0.0,0.0,2.64,0.06,19.26,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,4,Corporate Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 1,5,Corporate FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 2,3.432,29.076,0.167,6.0,0.0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,,,,Equity,Debt,Equity Derivative,Mutual Funds,Others,Total,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,(Rs. In Crores),,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,1,Individual Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,2,Individual Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,3,Corporate Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,4,Corporate Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 3,5,Corporate FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 4,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 5,1,Value of Asset for which Advisory Services are being given (Amount in crores),0.0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 5,2,Total No. of Individual Clients,0.0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 5,3,Total No. of Corporates,0.0,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 6,1,Individual Complaints Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 6,2,Individual Complaints Non-Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 6,3,Corporate Complaints Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 6,4,Corporate Complaints Non-Resident Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2019,Table 6,5,Corporate Complaints FII Complaints,0,0,0,0,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2018,Table 1,,,,Equity,Debt,Equity Derivative,Mutual Funds,Others,Total,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2018,Table 1,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2018,Table 1,(Rs. In Crores),,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,May,2018,Table 1,1,Individual Resident,88,29.1,0.0,0.0,0.0,0.0,6.83,0.21,36.14,,
